fileName,changeRate,addNum,deleteNum,class
logappender/src/test/resources/log4j-example.xml,4,139,21,not bug-prone
style/rmq_codeStyle.xml,5,260,117,not bug-prone
test/src/main/java/org/apache/rocketmq/test/clientinterface/MQCollector.java,3,138,10,not bug-prone
tools/src/test/java/org/apache/rocketmq/tools/command/topic/UpdateTopicSubCommandTest.java,2,54,2,not bug-prone
common/src/main/java/org/apache/rocketmq/common/protocol/header/GetConsumerStatusRequestHeader.java,5,81,21,not bug-prone
logging/src/main/java/org/apache/rocketmq/logging/inner/SysLogger.java,1,89,0,not bug-prone
store/src/main/java/org/apache/rocketmq/store/TransientStorePool.java,9,110,21,not bug-prone
test/src/test/java/org/apache/rocketmq/test/client/producer/querymsg/QueryMsgByKeyIT.java,4,109,5,not bug-prone
tools/src/main/java/org/apache/rocketmq/tools/command/offset/GetConsumerStatusCommand.java,5,123,21,not bug-prone
tools/src/main/java/org/apache/rocketmq/tools/command/topic/UpdateTopicPermSubCommand.java,9,207,39,not bug-prone
common/src/main/java/org/apache/rocketmq/common/sysflag/TopicSysFlag.java,6,81,16,not bug-prone
distribution/bin/mqbroker.cmd,0,0,0,not bug-prone
test/src/main/java/org/apache/rocketmq/test/util/data/collect/DataCollector.java,1,45,0,not bug-prone
broker/src/main/java/org/apache/rocketmq/broker/latency/FutureTaskExt.java,4,45,6,not bug-prone
broker/src/main/java/org/apache/rocketmq/broker/util/ServiceProvider.java,3,216,15,not bug-prone
test/src/main/java/org/apache/rocketmq/test/util/RandomUtil.java,1,306,0,not bug-prone
tools/src/test/java/org/apache/rocketmq/tools/command/topic/TopicStatusSubCommandTest.java,1,37,0,not bug-prone
